$ paste ~/anti.a.txt ~/anti.b.txt | awk '{ print $1, $2, $4}'

antidramáticas	ˌɐ̃ntʃidɾɐmˈatʃikɐs	ˌɐ̃ntʃidɾˌɐmˈatʃikɐs
antidramático	ˌɐ̃ntʃidɾɐmˈatʃikʊ	ˌɐ̃ntʃidɾˌɐmˈatʃikʊ
antidramáticos	ˌɐ̃ntʃidɾɐmˈatʃikʊs	ˌɐ̃ntʃidɾˌɐmˈatʃikʊs
antidroga	ˌɐ̃ntʃidɾˈɔɡɐ	ˌɐ̃ntʃidɾˈɔɡɐ
antidrogas	ˌɐ̃ntʃidɾˈɔɡɐs	ˌɐ̃ntʃidɾˈɔɡɐs
antieconómico	ˌɐ̃ntʃiʲˌekonˈɔmikʊ	ˌɐ̃ntʃiʲˌekonˈɔmikʊ
antiescarlatinoso	ˌɐ̃ntʃiʲˌeskaɾlˌatʃinˈozʊ	ˌɐ̃ntʃiʲˌeskaɾlˌatʃinˈozʊ
antiescorbútico	ˌɐ̃ntʃiʲˌeskoɾbˈutʃikʊ	ˌɐ̃ntʃiʲˌeskoɾbˈutʃikʊ
antiespasmódica	ˌɐ̃ntʃiʲˌespazmˈɔdʒikɐ	ˌɐ̃ntʃiʲˌespazmˈɔdʒikɐ
antiespasmódicas	ˌɐ̃ntʃiʲˌespazmˈɔdʒikɐs	ˌɐ̃ntʃiʲˌespazmˈɔdʒikɐs
antiespasmódico	ˌɐ̃ntʃiʲˌespazmˈɔdʒikʊ	ˌɐ̃ntʃiʲˌespazmˈɔdʒikʊ
antiespasmódicos	ˌɐ̃ntʃiʲˌespazmˈɔdʒikʊs	ˌɐ̃ntʃiʲˌespazmˈɔdʒikʊs
antiespiritualismo	ˌɐ̃ntʃiʲˌespiɾˌitualˈizmʊ	ˌɐ̃ntʃiʲˌespiɾˌitualˈizmʊ
antiespiritualismos	ˌɐ̃ntʃiʲˌespiɾˌitualˈizmʊs	ˌɐ̃ntʃiʲˌespiɾˌitualˈizmʊs
antiestatais	ˌɐ̃ntʃiʲˌestatˈaɪs	ˌɐ̃ntʃiʲˌestatˈaɪs
antiestatal	ˌɐ̃ntʃiʲˌestatˈaʊ	ˌɐ̃ntʃiʲˌestatˈaʊ
antiestético	ˌɐ̃ntʃiʲestˈɛtʃikʊ	ˌɐ̃ntʃiʲˌestˈɛtʃikʊ
