
//
// Conversão de ortografia em transcrição fonética, baseada em divisão silábica e expressão regular.
//
// Este é um exemplo de TSV que contém exatamente quatro campos, F1 a F4.
//
// F1: expressão regular da sílaba anterior
// F2: expressão regular da sílaba atual
// F3: expressão regular da sílaba posterior
// F4: a tradução da sílaba atual usando caracteres Kirshenbaum (influencia do espeak-ng), que serão no final ser convertidos em caracteres IPA ou SAMPA.
//
// Todo texto numa lina após duas barras é considerado um comentário e é, portanto, ignorado.
//
// Recomenda-se que os parágrafos tenham larguras equivalentes a 8 espaços.
//
// Se o F1 for "%", verifica se a sílaba atual é pós-tônica
// Se o F3 for "%", verifica se a sílaba atual é pré-tônica
//
// Se o F1 for "_", verifica se a sílaba atual é início de palavra
// Se o F3 for "_", verifica se a sílaba atual é fim de palavra
//
// Stress symbol `'` should be placed in the beginning of the syllable, not in the middle of the it (close to the vowel).
//
//
// Este arquivo inclui os ditongos crescentes pós-tônicos finais como: bac.té.ria, ci.ên.cia e á.guia, característicos da fala rápida. Nesses casos, evitar usar I ou U, por exemplo, em bac.té.ria, usar [4i6] em vez de [4I6], para causar dar uma sensação de hiato. No entanto, pode ser necessário atualizar as vozes mbrola.
//
// References:
//* https://pt.wiktionary.org/wiki/Ajuda:Guia_de_pron%C3%BAncia/Portugu%C3%AAs
//

[nz]i	gue	_	gwe	// a.pa.ni.gue, a.pa.zi.gue (v. em <guar>)
nha	gue	ra	gwE	// A.nhan.gue.ra (indígena)
lin	gue		gwe	// lin.gue.ta, bi.lin.gue (de língua)

	gué		'gE

	guê		'ge	// ban.guê

	güe		gwe

	guei		geI
	guei	_	'geI

	gueis		geIs

	guel		geU
	guel	_	'gEU

	guem	_	ge~I	// che.guem

	guém	_	'ge~I	// al.guém

	guen	se	gwe~	// ni.ca.ra.guen.se
	guen	^t	gwe~	// a.guen.tar, en.san.guen.tar
	guen	to	ge~	// o.fe.guen.to, mus.guen.to, man.tei.guen.to
a	guen	to	gwe~	// a.gue.to

	güen		gwe~I

	guer		ge4
	guer	_	'ge4
	guer	^r	ge

	gues		ges
	gues	_	gIs
	gues	^s	ge

	guês	_	'ges

	gui		gi
	gui	_	'gi

	guí		'gi
	guí	_	'gwi	// ar.guí

	güi		gwi
	güi	_	'gwi	// ar.güi

%	guia	_	gi6	// á.guia

	guin		gin

san	gui		gwi	// san.gui.ná.rio

	guir		gi4
	guir	_	'gi4

	guis		gis
	guis	_	'gis
	guis	^s	gi

%	guo	_	guU	// am.bí.guo, con.tí.guo

	gum	_	gu~	// al.gum

	gun		gu~

	gur		gu4

	gus		gus
	gus	_	'gus	// Gu.gus, an.gus

	gús		'gus	// an.gús.ti.a

_	ha		a

_	he		e

_	hep		ep	// hep.ta.cam.pe.ão

_	her		e4

_	hi		i

_	hip		ip	// hip.no.ti.zar

_	his		is

_	hir		ir	// hir.to

_	ho		o

_	hon		o~

_	hor		o4	// hor.te.lã
_	hor	^r	o	// hor.ror

	hos		os

	hou		oU

	hu		u

	i		i
	i	_	'i

	í		'i

	im		i~
	im	_	'i~

	in		i~

	ín		'i~

	ins		i~s
	ins	_	'i~s

	ir		i4
	ir	_	'i4

	is		is
	is	_	'is

	ís		'is
	ís	^s	'i

	iu		iU
	iu	_	'iU

	ja		Za
	ja	_	Z6

	já		'Za

	jai		ZaI
	jai	_	'ZaI

	jais		ZaIs
	jais	_	'ZaIs

	jam	_	Z6~U

	jan		Z6~

	jão	_	j6~U	// bu.jão

	jar		Za4
	jar	_	'Za4
	jar	^r	Za

	jas		Zas
	jas	_	Z6s
	jas	^s	Za

	jás		'Zas
	jás	^s	'Za

	jau		ZaU

	je		Ze
	je	_	ZI

	jei		ZeI
	jei	_	'ZeI

	jeis		ZeIs
	jeis	_	'ZeIs

	jem	_	Ze~I	// pa.jem

	jes		Zes
	jes	_	ZIs
	jes	^s	Ze

	ji		Zi
	ji	_	'Zi

	jis		Zis	// lo.gis.ta

	jo		Zo
	jo	_	ZU

	jor		Zo4
ma	jor	_	ZO4	// ma.jor
	jor	^r	Zo

	jos		Zos
	jos	_	ZUs

	jou		ZoU
	jou	_	'ZoU

	ju		Zu
	ju	_	'Zu

	jui		ZuI

	jul		ZuU

	jum	_	'Zu~	// jejum

	jun		Zu~

	jus		Zus
	jus	_	'Zus

	la		la
	la	_	l6
	lá		'la

	lac		lak	// lac.to.se
	lác		'lak	// lác.teo

	lag		lag	// es.ta.lag.mi.te

	lai		laI

	lais		laIs

	lam		l6~
	lam	_	l6~U

	lan		l6~

	lân		'l6~

	lão	_	'l6~U
%	lão	_	l6~U

	lap		lap	// co.lap.so

	lar		la4
	lar	_	'la4

	las		las
	las	_	l6s
	las	^s	la

	lás		'las
	lás	^s	'la

	lau		laU

	le		le
	le	_	lI

	lé		'lE

	lê		'le

	lec		lek

	léc		'lEk	// a.léc.ti.co

	lei		leI
	lei	_	'leI

	leis		leIs

	lem		le~
	lem	_	le~I

	lém		'le~I	// a.lém

	len		le~

	lên		'le~

	ler		le4
	ler	_	'le4
	ler	^r	le

	lér		'lE4

	les		les
	les	_	lIs
	les	^s	le

	lés		'les
	lés	^s	'le

	lês		'les
	lês	^s	'le

	lha		La
	lha	_	L6

	lhá		'La

	lhai		'LaI

	lhais		'LaIs

	lham		L6~
	lham	_	L6~U

	lhan		L6~

	lhão	_	'L6~U
%	lhão	_	L6~U

	lhar		La4
	lhar	_	'La4

	lhas		La4s
	lhas	^s	La4

	lhás		'La4s
	lhás	^s	'La4

	lhau	_	'LaU	// ba.ca.lhau

	lhe		Le
	lhe	_	LI

	lhei		LeI
	lhei	_	LeI

	lheis		LeIs
	lheis	_	'LeIs

	lhem		Le~
	lhem	_	Le~I

	lher		Le4
	lher	_	'Le4	// colher

	lhes		Les
	lhes	_	'LIs
	lhes	^s	Le

	lhi		Li
	lhi	_	'Li

	lho		Lo
	lho	_	LU

	lhões	_	'Lo~Is
%	lhões	_	Lo~Is

	lhos		Lus
	lhos	_	LUs

	lhou		LoU
	lhou	_	'LoU

	li		li
	li	_	'li

%	lia	_	li6	// fa.mí.lia

	lí		'li

	lip		lip	// e.lip.se

	líp		'lip	// e.líp.ti.co

	lim		li~
	lim	_	'li~

	lím		'li~

	lin		lin

	lín		'li~

%	lio	_	liU	// au.xí.lio

	lir		li4
	lir	_	'li4
	lir	^r	li

	lis		lis
	lis	_	'lis
	lis	^s	li

	lís		'lis
	lís	^s	'li

	liz	_	'lis

%	lix	_	liks

	lo		lo
	lo	_	lU

	ló		'lO

	lô		'lo

	lom		lo~

	lon		lo~

	lor		lor	// lor.pa
	lor	_	'lor	// va.lor, bo.lor

	los		los
	los	_	lUs
	los	^s	lo

	lou		loU
	lou	_	'loU

	loz	_	lOs	// ve.loz

	lu		lu
	lu	_	'lu

	lú		'lu

	lui		luI
	lui	_	'luI

	lum		lu~

	lun		lu~

	lus		lus
	lus	_	'lus

	ma		ma
	ma	_	m6

	má		'ma

	mâ	^n	m6~	// ger.mâ.ni.co

	mã		m6~
	mã	_	'm6~
%	mã	_	'm6~	// í.mã

	mag		mag	// mag.no, mag.né.ti.co

	mai		maI
	mai	_	'maI

	mais	_	'maIs

	mal		maU
	mal	_	'maU

	mam		m6~
	mam	_	m6~U

	man		m6~

	mãe		m6~I	// mãezinha

	mães		m6~Is

	mão		m6~U	// mãozinha
	mão	_	'm6~U	// irmão

	mãos	_	'm6~Us	// irmãos

	mar		ma4
	mar	_	'ma4
	mar	^r	ma	// mar.rom

	mas		mas
	mas	_	m6s
	mas	^s	ma

	más		'mas
	más	^s	'ma

	mãs	_	'm6~s
%	mãs	_	m6~s	// í.mãs

	me		me
	me	_	mI

	mé		'mE

	mê		me
	mê	_	'me

	mei		meI
	mei	_	'meI

	meis	_	'meIs

	mem		me~
	mem	_	me~I

	mém	_	'me~I	// a.mém

	men		me~
	men	_	me~I

	mên		'me~	// a.mên.do.a, dor.mên.cia

	mer		me4
	mer	_	'me4

	mér		'mE4	// co.mér.ci.o

	mes		mes
	mes	_	mIs
	mes	^s	me

	més		'mEs	// do.més.ti.co

	mi		mi
	mi	_	'mi

	mí		'mi

%	mia	_	mi6	// blas.fê.mia

	mim	_	'mi~	// Ben.ja.mim, car.mim

	min		mi~	// dor.min.do
	min	_	'mi~	// Ben.ja.min

%	mio	_	miU	// bi.nô.mio

	mir		mi4
	mir	_	'mi4
	mir	^r	mi

	mis		mis
	mis	_	mIs
	mis	^s	mi

	mís		'mis	// mís.ti.co
	mís	^s	'mis	// mís.sil

	miu		miU
	miu	_	'miU

	mo		mo
	mo	_	mU

	mó		'mO

	mô		'mo

	moi		moI

	mol		moU
	mol	_	mOL	// be.mol, for.mol

	mom		mo~
	mom		'mo~

	mon		mo~
	mon	_	'mo~

	môn		'mo~	// al.môn.de.ga

	mons		mo~s
	mons		'mo~s

	mor		mo4
	mor	_	'mo4
	mor	^r	mo

	mos		mos
	mos	_	mUs
	mos	^s	mo

	mou		moU
	mou	_	'moU

	mu		mu
	mu	_	'mu

	mui		muI	// mui respeitosamente
	mui	^t	mu~I	// muita, muitíssimo

	mul		muU

	mum	_	mu~

	mun		mu~
	mun	_	'mu~

	mur		mu4
	mur	^r	mu

	mus		mus
	mus	^s	mu

	na		na
	na	_	n6

	ná		'na

	nâ	^[nm]	'n6~	// di.nâ.mi.co

	nã		n6~	// a.nã.zi.nha
	nã	_	'n6~	// a.nã

	nai		naI
	nai	_	'naI

	nais		naIs
	nais	_	'naIs

	nal		naU
	nal	_	'naU

	nam		n6~
	nam	_	n6~U

	nan		n6~

	nân		'n6~	// al.ter.nân.cia

	não		n6~U	// a.não.zi.nho
	não	_	'n6~U	// a.não
_	não	_	n6~U	// não (adv.)

	nar		na4
	nar	_	'na4
	nar	^r	na

	nas		nas
	nas	_	n6s
	nas	^s	na

	nás		'nas
	nás	^s	'na

	nau		naU
	nau	_	'naU

	náu		'naU

	ne		ne
	ne	_	nI

	né		'nE

	nê		'ne	// a.nê.mi.co

%	nea	_	ni6	// cór.nea

	nec		nek

	nei		neI
	nei	_	'neI

	neis		neIs
	neis	_	'neIs

	nel		neU
	nel	_	'neU

	nem	_	'ne~

	nen		ne~

	nên		'ne~

%	neo	_	niU	// cu.tâ.neo, cur.vi.lí.neo, mo.men.tâ.neo

	ner		ne4
	ner	_	'ne4
	ner	^r	ne

	nér		'nE4	// e.nér.gi.co

	nes		nes
	nes	_	nIs
	nes	^s	ne

	nés		'nEs

	nês		'nes

	neu		neU
	neu	_	'neU

	nex	^c	ne	// i.nex.ce.dí.vel
	nex	^[pt]	nes	// i.nex.pli.cá.vel, i.nex.ten.sí.vel

	nha		Ja
	nha	_	J6

	nhá		'Ja

	nhã		J6~

	nhai		JaI
	nhai	_	'JaI

	nhais		JaIs
	nhais	_	'JaIs

	nham	_	J6~U

	nhan		J6~

	nhão	_	'J6~U

	nhar		Ja4
	nhar	_	'Ja4

	nhas		Jas
	nhas	_	J6s
	nhas	^s	Ja

	nhás		'Jas
	nhás	^s	'Ja

	nhe		Je
	nhe	_	JI

	nhei		JeI
	nhei	_	'JeI

	nheis		JeIs
	nheis	_	'JeIs

	nhem		Je~
	nhem	_	Je~I

	nhen		Je~I

	nhes		Jes
	nhes	_	JIs

	nhi		Ji
	nhis		Jis

	nho		Jo
	nho	_	JU

	nhões	_	'Jo~Is

	nhos		Jos
	nhos	_	JUs

	nhou		JoU
	nhou	_	'JoU

	nhol	_	'JOU

	ni		ni
	ni	_	'ni

	ní		'ni

%	nia	_	ni6	// a.ma.zô.nia

	nig		nig

	nim		ni~

	nin		ni~

%	nio	_	niU	// an.ti.mô.nio

	nir		ni4
	nir	_	'ni4

	nis		nis
	nis	_	'nis
	nis	^s	ni

	nís		'nis
	nís	^s	'ni

	niz	_	'nis	// ver.niz

%	nix	_	niks

	no		no
	no	_	nU

	nó		'nO

	nô		'no

	noi		noI

	nol	_	'nOU	// e.ta.nol

	nor		no4
	nor	_	'no4
me	nor	_	'nO4	// me.nor
	nor	^r	no

	nos		nos
	nos	_	nUs
	nos	^s	no

	nós		'nOs

	nou		noU
	nou	_	'noU

	nu		nu
	nu	_	'nu

	nus		nus
	nus	_	'nus
%	nus	_	nus

	nui		nuI
	nui	_	'nuI

	num		nu~

	nun		nu~

	nún		'nu~	// de.nún.ci.a

%	nuo	_	nuU	// con.tí.nuo

	o		o
	o	_	U

	ó		'O

	ô		'o

	ob		ob

	obs		obs

	ões	_	'o~Is
%	ões	_	o~Is

	oi		oI

	ois		oIs

	ol		oU

	om		o~

	on		o~
	on	_	'o~	// a.cor.de.on

	op		op

	or		o4
	or	_	'o4

	os		os
	os	_	Us
	os	^s	o

	ou		oU
	ou	_	'oU

	pa		pa
	pa	_	p6

	pá		'pa

	pac		pak

	pai		paI
	pai	_	'paI

	pais		paI
	pais	_	'paIs

	pal		paU
	pal	_	'paU

	pam		p6~
	pam	_	p6~U

	pan		p6~

	pão		p6~U	// pão.zi.nho
	pão	_	'p6~U	// al.ça.pão

	par		pa4
	par	_	'pa4
	par	^r	pa

	pas		pas
	pas	_	p6s
	pas	^s	pa

	pás		'pas
	pás	^s	'pas

	pau		paU
	pau	_	'paU	// ca.ra.pau, va.ra.pau

	paz	_	'pas

	pe		pe
	pe	_	pI

	pé		'pE

	pê		'pe

	pec		pek	// es.pec.to.ran.te

	pep		pep	// dis.pep.si.a

	pei		peI
	pei	_	'peI

	peis		peI
	peis	_	'peIs

	pem		pe~
	pem	_	pe~I

	pen		pe~

	pên		'pe~

	per		pe4
	per	_	'pe4
	per	^r	pe

	pers		pe4s

	pes		pes
	pes	_	pIs
	pes	^s	pe

	peu		peU	// te.ra.peu.ta
	peu	_	'peU	// eu.ro.peu

	péu		'pEU	// cha.péu

	pêu		'peU	// te.ra.pêu.ti.co

	pi		pi
	pi	_	'pi

	pí		'pi

%	pia	_	pi6	// có.pia

	pig		pig

	pim		pi~
	pim	_	'pi~

	pin		pi~

	pir		pi4
	pir	_	'pi4
	pir	^r	pi

	pis		pis
	pis	_	'pis
	pis	^s	pis

	pla		pla
	pla	_	pl6

	plá		'pla

	plai		plaI
	plai	_	'plaI

	plais		plaIs
	plais	_	'plaIs

	plam	_	pl6~U

	plan		pl6~

	plar	_	'pla4

	plas		plas
	plas	_	pl6s
	plas	^s	pla

	plau		plaU

	ple		ple
	ple	_	plI

	plei		pleI
	plei	_	'pleI

	pleis		pleIs
	pleis	_	'pleIs

	ples		ples
	ples	_	plIs

	plen		ple~

	plên		'ple~

	pli		pli
	pli	_	'pli

	plí		'pli	// ex.plí.ci.to

	plir	_	'pli4

	plo		plo
	plo	_	plU

	plu		plu
	plu	_	'plu

	pneu		pneU

	pno		pno

	po		po
	po	_	pU

	pó		'pO

	pô		'po

	põe		po~I
	põe	_	'po~I

	pões		po~Is
	pões	_	'po~Is

	põem		po~e~I	// FIXME: põ.em?

	pões	_	'po~Is

	poi		poI

	pois	_	poIs	// de.pois

	pol		poU

	pom		po~
	pom	_	'po~

	pon		po~
	pon	_	'po~

	por		po4
	por	_	'po4
	por	^r	po

	pos		pos
	pos	_	pUs
	pos	^s	po

	pós		'pOs

	pôs		'pos

	pou		poU
	pou	_	'poU

	pra		p4a
	pra	_	p46

	prá		'p4a

	prai		p4aI
	prai	_	'p4aI

	prais		p4aIs
	prais	_	'p4aIs

	pran		p46~

	prar	_	'p4a4

	pras		p4as
	pras	_	p46s
	pras	^s	p4a

	prás	^s	'p4a

	pre		p4e
	pre	_	p4I

	pré		'p4E

	prei		p4eI
	prei	_	'p4eI

	preis		p4eIs
	preis	_	'p4eIs

	prem	_	'p4e~I	// cum.prem

	pren		p4e~

	pres		p4es
	pres	_	p4Is
	pres	^s	p4e

	prés		'p4Es	// em.prés.ti.mo

	pri		p4i
	pri	_	'p4i

	prin		p4i

	pris		p4is
	pris	_	'p4is
	pris	^s	p4i

	prir	_	'p4i4

	pro		p4o
	pro	_	p4U

	pró		p4O

	proi		p4oI

	pron		p4o~

	pror		p4or

	pros		p4os
	pros	_	p4Us
	pros	^s	p4o

	pru		p4u

	psa		psa
	psa	_	ps6

	pse		psI

	psi		psi

	psu		psu

	pu		pu
	pu	_	'pu

	pú		'pu

	pul		puU

	pun		pu~

	pur		pu4
	pur	_	'pu4
	pur	^r	pu

	púr		'pu4	// púr.pu.ra

	pus		pus
	pus	_	'pus

	pús		'pus	// cre.pús.cu.lo

	puz	_	'pus	// ca.puz

	qua		kwa
	qua	_	kw6

	quá		'kwa

	quam	_	kw6~U

	quan		kw6~

	quar		kwa4
	quar	_	'kwa4

	que		ke
	que	_	kI

	qüe		kwe
	qüe	_	kwI

	quei		keI
	quei	_	'keI

	queis		keIs
	queis	_	'keIs

	quem	_	ke~I	// co.mu.ni.quem

	quém	_	'ke~I	// a.quém

	qüem	_	kwe~I

	quen		ke~	// quen.te

	quên		'kwe~	// fre.quên.ci.a

	qüên		'kwe~	// fre.qüên.ci.a

	quer		ke4

	ques		kes

	qües		kwes
	qües	_	'kwIs

	qui		ki
	qui	_	'ki

	quí		'ki

	qüi		kwi

%	quia	_	ki6	// brân.quia

	quim		kwi~	// quim.ban.da
	quim	_	'kwi~	// ma.ne.quim

	quin		kwi~

	quín		'kwi~	// quín.tu.plo

%	quio	_	kiU	// brôn.quio

	quir	_	'kwi4	// de.lin.quir

	quis		kis
	quis	_	'kis
	quis	^s	ki

	quo		kwo	// quo.ci.en.te

%	quo	_	kuU	// o.blí.quo, lon.gín.quo

	quó		'kwO	// quó.rum

se	quoi	a	kwOI	// se.quoi.a

	ra		4a	// pa.ra.da
	ra	_	46	// ho.ra
_	ra		xa	// ra.to
K$	ra		xa	// pal.rar, hon.ra.do, ter.ra.ço, is.ra.el
K$	ra	_	x6	// gel.r6, hon.r6, hur.ra


	rá		'4a	// da.rá
_	rá		'xa	// rá.pi.do
K$	rá		'xa	// er.rá.ti.co

	râ	^[nm]	'46~	// ce.râ.mi.co
K$	râ	^[nm]	'x6~	// sub.ter.râ.neo

	rã	_	'46~
K$	rã	_	'x6~U	// fer.rão

	rac		4ak	// ca.rac.te.re

	rai		4aI	// pa.rai.ba.no
	rai	_	'4aI	// o.rai
_	rai		xaI	// rai.o
K$	rai		xaI	// en.rai.zar, ar.rai.al

	rais		4aIs	// Pa.rai.só.po.lis
	rais	_	'4aIs	// ge.rais
K$	rais	_	'xaIs	// er.rais

	ral		4aU
	ral	_	'4aU	// ge.ral
K$	ral	_	'xaU	// cur.ral

	ram		46~U	// pe.ram.bu.ar, pa.ram
_	ram		x6~U	// ram.pa
K$	ram	_	x6~U	// er.ram

	ran		46~
_	ran		x6~	// ran.cor
K$	ran		x6~	// gar.ran.cho

	rão	_	'46~U	// fa.rão
K$	rão	_	'x6~U	// ma.car.rão

	rap		4ap	// pa.rap.si.có.lo.go
_	rap		xap	// rap.tar

	rar		4a4	// hi.e.rar.qui.a
	rar	_	'464	// es.pe.rar
K$	rar		x64	// er.rar.mos
K$	rar	_	'x64	// er.rar

	ras		4as	// cu.ras.te
	ras	_	46s	// a.mo.ras
	ras	^s	4a	// se.pa.ras.se
_	ras		xas	// ras.tro
K$	ras		xas	// er.ras.te
K$	ras	_	x6s	// er.ras
K$	ras	^s	xa	// er.ras.se

	rás		'4as	// fa.rás
	rás	^s	'4as	// cu.rás.seis
K$	rás	_	'xas	//
K$	rás	^s	'xa	// er.rás.seis

K$	rau		'4aU	// a.rau.cá.ria

	re		4e
	re	_	4I
_	re		xe
K$	re		xe
K$	re	_	xI

	ré		'4E
_	ré		'xE
K$	ré		'xE

	rê		'4e
_	rê		'xe
K$	rê		'xe

%	rea	_	4i6	// á.rea

	rei		4eI
	rei	_	'4eI
_	rei		xeI	// rei.na.do
K$	rei		xeI	// cor.rei.ção
K$	rei	_	'xeI	// per.cor.rei

	reis		4eIs
	reis	_	'4eIs	// fa.la.reis
K$	reis	_	'xeIs	// er.reis

	rem		4e~	// pa.rem
	rem	_	4e~I	// pa.rem
K$	rem	_	xe~I	// er.rem

	remp		4e~p	// pe.remp.tó.ri.o	// TODO: epêntese ou elisão?

	ren		4e~	// a.ren.gar
_	ren		xe~	// ren.dar
K$	ren		xe~	// cor.ren.do

	rên		'4e~	// ge.rên.ci.a
K$	rên	_	'xe~	// o.cor.rên.ci.a

%	reo	_	4iU	// a.é.reo

	rer		4er
	rer	_	'4er	// que.rer
K$	rer	_	'xer	// cor.rer

	res		4es
	res	_	4Is	// pa.res
	res	^s	4e	// in.te.res.se
_	res		xes	// res.pei.to
K$	res		xes	// cor.res.se
K$	res	_	xIs	// cor.res
K$	res	^s	xe

	rês		'res
K$	rês		'xes

	reu		4eU
	reu	_	'4eU
K$	reu		xeU
K$	reu	_	'xeU

	ri		4i
	ri	_	'4i
_	ri		xi	// ri.ma
K$	ri		xi	// sor.ri.mos
K$	ri	_	'xi	// sor.ri

	rí		'4i
_	rí		'xi	// rí.gi.da
K$	rí		'xi	// cor.rí.a.mos

	ria		'4i6	// dan.ce.te.ria

%	ria	_	4i6	// bac.té.ria, cú.ria

	ril		4iU
_	ril		xiU
	ril	_	4iU	// pu.e.ril, es.té.ril
K$	ril	_	xiU	// bar.ril

	rim		4i~	// ca.rim.bo, be.rim.bau
	rim	_	'4i~	// a.le.crim, flo.rim

	rin		4i~	// a.de.rin.do
	rin	_	'4i~	// Ma.rin

	rín		'4i~	// a.me.rín.dio

%	rio	_	4iU	// a.be.ce.dá.rio

	rir		4i4	// a.de.rir.mos
	rir	_	'4i4	// a.de.rir
_	rir		xi4	// rir.mos
K$	rir		xi4	// sor.rir.mos

	ris		4is	// a.ris.ca.do
	ris	_	'4is	// ga.ris
	ris	^s	4i
_	ris		xis	// ris.co
K$	ris		xis	// ar.ris.car
K$	ris	_	xis	// bar.ris
K$	ris	^s	xi

	rís		'4is	// tu.rís.ti.co
_	rís		'xis	// rís.pi.do
K$	rís	^s	'xi	// sor.rís.se.mos

	rit		4it	// rit.mo, al.go.rit.mo

	riu		4iU
	riu	_	'4iU
K$	riu		xiU
K$	riu	_	'xiU

	riz		'4is	// na.riz, cha.fa.riz

	ro		4o	// co.ro.nel
	ro	_	4U	// ca.ro
_	ro		xo	// ro.do
K$	ro		xo	// ar.ro.ba
K$	ro	_	xU	// car.ro

	ró		'4O	// e.ró.ti.co
_	ró		'xO	// ró.se.o
K$	ró		'xO	// for.ró

	rô		'4o	// i.rô.ni.co
_	rô		'xo	// rô.o	(pré 1990)
K$	rô		'xo	// er.rô.ne.o

	rões	_	'4o~Is
%	rões	_	4o~Is
r$	rões	_	'xo~Is
%r$	rões	_	xo~Is

	rol	_	'4OU	// fa.rol

	rom		4o~
	rom	_	'4o~
_	rom		xo~	// rom.per
K$	rom		xo~	// cor.rom.per
K$	rom	_	xo~U	// mar.rom, ron.rom

	ron		4o~	// ri.no.ce.ron.te
	ron	_	'4o~
_	ron		4o~	// ron.car

	ros		4os	// ai.ro.sa
	ros	_	4Us	// ca.ros
	ros	^s	4o
_	ros		xos	// ros.to
K$	ros		xos	// en.ros.car
K$	ros	_	xUs	// car.ros
K$	ros	^s	xo

	rós		'4Os	// ai.ro.sa
	rós	_	'4Os	// Quei.rós
K$	rós	_	'xOs	// for.rós

	rou		4oU
	rou	_	'4oU	// a.ti.rou
_	rou		xoU	// rou.bo
K$	rou		xoU	// ar.rou.bo
K$	rou	_	'xoU	// ber.rou

	roz	_	4Os	// fe.roz
K$	roz	_	xos	// ar.roz

	ru		4u	// ga.ru.pa
	ru	_	'4u	// pe.ru
_	ru		xu	// ru.mo
K$	ru		xu	// ar.ru.mar

	rui		4uI
	rui	_	'4uI

%	rum	_	4u~	// fó.rum, quó.rum

	rup		4up	// e.rup.ção
_	rup		xup	// rup.tu.ra

	rur		4u4	// ci.rur.gi.a

	rus		4us	//
	rus	_	'4us	// pe.rus
_	rus		xus	// rus.ga
K$	rus		xus	// far.rus.ca
K$	rus	^s	xu	// bi.e.lor.rus.sa

	sa		za	// ca.sa.do
	sa	_	z6	// ca.sa
_	sa		sa	// sa.bi.do
K$	sa		sa	// pas.sa.do
K$	sa	_	sa	// pas.sa

	sá		'za	// em.pre.sá.ri.o
_	sá		'sa	// sá.ba.do
K$	sá		'sa	// pas.sá.va.mos

V$	sã		zã	// cor.te.zã

K$	sâ	^[nm]	's6~	// sas.sâ.ni.da

	sai		zaI	// pro.sai.co
	sai	_	'zaI	// u.sai
_	sai		saI	// sai.dei.ra
K$	sai		saI	// so.bres.sai.rá
K$	sai	_	'saI	// so.bres.sai

	sais		zaIs
	sais	_	'zaIs	// u.sais
_	sais		saIs	// sais
K$	sais	_	'saIs	// so.bres.sais

	sal		zaU	// de.sal.ma.do
	sal	_	'zaU	// na.sal
_	sal		saU	// sal.ga.do
K$	sal		saU	// as.sal.to
K$	sal	_	'saU	// mis.sal

	sam		z6~	// de.sam.pa.ro
	sam	_	z6~U	// pi.sam
_	sam		s6~	// sam.ba
K$	sam	_	s6~U	// pas.sam

	san		s6~	// u.san.do
_	san		s6~	// san.to
K$	san		s6~	// pos.san.te

_	sân		's6~	// sân.da.lo
V$	sân		's6~	// ob.tu.sân.gu.lo

	são	_	'z6~U	// vi.são, con.fu.são
_	são		s6~U	// são.pau.li.no, são.ma.ri.nhen.se
K$	são		s6~U	// pen.são.zi.nha
K$	são	_	's6~U	// pen.são

	sar		za4	// de.sar.mar
_	sar		sa4	// sar.na
_	sar	^r	sa
	sar	_	za4	// a.bu.sar, a.bra.sar
K$	sar		sa4	// pas.sar.mos
K$	sar	_	'sa4	// a.mas.sar

	sas		zas	// u.sas.te
	sas	_	z6s	// a.sas, ro.sas
	sas	^s	za
_	sas		sas
K$	sas		sas	// pas.sas.te
K$	sas	_	s6s	// pas.sas
K$	sas	^s	sa

	sás		'zas	// u.sás.seis
	sás	^s	'za
K$	sás		'sas	// pas.sás.seis
K$	sás	^s	'sa

	sau		zaU	// de.sau.to.ri.zar
_	sau		saU	// sau.rí.de.o
K$	sau		saU	// di.nos.sau.ro
K$	sau	_	saU	// Bis.sau

	se		ze	// su.se.ra.no
	se	_	zI	// u.se, pau.se
_	se		se	// se.de
K$	se		se	// in.se.rir
K$	se	_	sI	// pos.se, pen.se
p$	se	_	sI	// e.clip.se

	sé		zE	// pre.sé.pi.o
_	sé		'sE	// sé.ti.mo
K$	sé		'sE	// dis.sé.ra.mos


	sê		'ze	// co.sê.reis
_	sê		se	// sê
_	sê	^[mn]	'se~	// sê.mo.la
K$	sê		'se	// Sos.sê.go

	seg		seg	// seg.men.to

	sei		zeI	// ro.sei.ra
	sei	_	'zeI	// re.u.sei
_	sei		seI	// sei.ta
K$	sei		seI	// gros.sei.ra
K$	sei	_	'seI	// pen.sei

	seis	_	'zeIs	// re.u.seis
_	seis		seIs
