3189,0.0017,"avila"
3211,0.0018,"tercio"
3230,0.0018,"aristoteles"
3248,0.0018,"honorio"
3262,0.0018,"deoclecio"
3267,0.0018,"placido"
3309,0.0018,"edipo"
3493,0.0019,"nidia"
3523,0.0019,"vanio"
3538,0.0019,"ayrton"
3547,0.0019,"napoleao"
3562,0.0019,"aparicio"
3612,0.0020,"ambrosio"
3645,0.0020,"ofelia"
3665,0.0020,"florencio"
3686,0.0020,"romao"
3695,0.0020,"constancia"
3780,0.0021,"juvencio"
3798,0.0021,"natalicia"
3834,0.0021,"mauricia"
3870,0.0021,"perola"
3900,0.0021,"tacio"
3928,0.0021,"lucrecia"
3931,0.0021,"america"
3974,0.0022,"octavio"
4057,0.0022,"elisia"
4151,0.0023,"heloise"
4172,0.0023,"arnoldo"
4373,0.0024,"aurelia"
4387,0.0024,"cornelio"
4475,0.0024,"otacilia"
4551,0.0025,"cesario"
4562,0.0025,"sinesio"
4688,0.0026,"rosario"
4830,0.0026,"theo"
4924,0.0027,"felicio"
4978,0.0027,"teofilo"
4995,0.0027,"liria"
5044,0.0028,"anastacia"
5110,0.0028,"ademario"
5190,0.0028,"aecio"
5194,0.0028,"herminio"
5209,0.0028,"atilio"
5229,0.0029,"basilio"
5261,0.0029,"doris"
5356,0.0029,"elisio"
5382,0.0029,"lelia"
5425,0.0030,"vicencia"
5442,0.0030,"marcilia"
5455,0.0030,"petronio"
5528,0.0030,"saul"
5587,0.0031,"eustaquio"
5610,0.0031,"cecilio"
5634,0.0031,"clemencia"
5650,0.0031,"itala"
5691,0.0031,"dionisia"
5709,0.0031,"adelio"
5718,0.0031,"herminia"
5796,0.0032,"leoncio"
5883,0.0032,"joselio"
5983,0.0033,"ramao"
5991,0.0033,"pericles"
5996,0.0033,"quezia"
6112,0.0033,"maite"
6173,0.0034,"nelia"
6207,0.0034,"venancio"
6240,0.0034,"januario"
6254,0.0034,"demetrio"
6396,0.0035,"ursula"
6472,0.0035,"jesuino"
6474,0.0035,"anastacio"
6488,0.0035,"hortencia"
6488,0.0035,"jesuina"
6552,0.0036,"edesio"
6619,0.0036,"brigida"
6712,0.0037,"felicia"
6803,0.0037,"olimpia"
6839,0.0037,"afranio"
6937,0.0038,"horacio"
7110,0.0039,"euler"
7163,0.0039,"quesia"
7472,0.0041,"egidio"
7518,0.0041,"clecia"
7656,0.0042,"gardenia"
7656,0.0042,"gardenia"
7668,0.0042,"ueslei"
7725,0.0042,"braulio"
7740,0.0042,"leopoldo"
7810,0.0043,"silverio"
7976,0.0044,"liduina"
8018,0.0044,"zaira"
8118,0.0044,"acacio"
8179,0.0045,"kessia"
8307,0.0045,"hilario"
8430,0.0046,"estefania"
8491,0.0046,"anibal"
8605,0.0047,"natalicio"
8709,0.0048,"raiza"
8815,0.0048,"glaucio"
8971,0.0049,"liliam"
9389,0.0051,"benicio"
9637,0.0053,"kassia"
9760,0.0053,"virgilio"
9854,0.0054,"magnolia"
9995,0.0055,"abrao"
10647,0.0058,"olimpio"
10761,0.0059,"gregorio"
10780,0.0059,"olivio"
10830,0.0059,"junia"
10970,0.0060,"clecio"
11055,0.0060,"vinicio"
11213,0.0061,"ewerton"
11247,0.0061,"noelia"
11255,0.0061,"danubia"
11320,0.0062,"eulalia"
11377,0.0062,"rachel"
11427,0.0062,"nelio"
11635,0.0064,"simao"
11795,0.0064,"lourenco"
11804,0.0064,"vitorio"
11974,0.0065,"patricio"
12109,0.0066,"helia"
12219,0.0067,"diogenes"
12262,0.0067,"miria"
12284,0.0067,"mariangela"
12410,0.0068,"valerio"
12447,0.0068,"juliete"
12553,0.0069,"hilton"
12571,0.0069,"abner"
12716,0.0069,"cristovao"
12740,0.0070,"junio"
12800,0.0070,"leonidas"
12830,0.0070,"candido"
12925,0.0071,"josafa"
12998,0.0071,"adria"
